precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
18,GALAŢI,"SCOALA GIMNAZIALĂ ”MIHAIL ŞI GAVRIL” M.KOGĂLNICEANU",400,SMÂRDAN,77224,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:22:15",965,960,0,3,2,479,474,0,3,2,468,11,1047,568,272,20,40,136
18,GALAŢI,"ŞCOALA GIMNAZIALĂ SFÂNTA CUVIOASA PARASCHEVA",398,SMÂRDAN,77224,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:54:06",1197,1191,1,4,1,585,580,0,4,1,571,14,1320,735,338,35,49,149
18,GALAŢI,"ȘCOALA GIMNAZIALĂ SFÂNTA CUVIOASA PARASCHEVA",397,SMÂRDAN,77224,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:47:38",1499,1494,0,0,5,768,763,0,0,5,747,21,1638,870,392,48,54,253
18,GALAŢI,"SCOALA PRIMARĂ NR.1 CIŞMELE",399,SMÂRDAN,77224,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:50:12",1275,1263,2,3,7,671,661,0,3,7,647,24,1401,730,357,20,95,175
